"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",4,0.002067572,225120.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",5,11.455323778,1.245526049e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",5,0.00328855,225136.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",5,0.002113606,225112.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",1,11.903889733,1.283597261e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",1,0.003298997,303840.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",1,0.002188015,303824.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",2,11.849115452,1.283597117e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",2,0.002521925,303840.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",2,0.002185868,303824.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",3,11.88122622,1.283597101e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",3,0.003454108,303856.0,"MacOS",2020-04-28T07:25:20.719
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",3,0.002316069,303824.0,"MacOS",2020-04-28T07:25:20.719
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",4,12.107559211,1.283597389e9,"MacOS",2020-04-28T07:25:20.719
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",4,0.003438574,303848.0,"MacOS",2020-04-28T07:25:20.719
