"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"uniform_string.csv",100,20,true,"R fread parallel",5,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"R readr",1,0.109381,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"R readr",1,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"R readr",1,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"R readr",2,0.04938984,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"R readr",2,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"R readr",2,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"R readr",3,0.04686809,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"R readr",3,0.01563001,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"R readr",3,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"R readr",4,0.04687214,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"R readr",4,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"R readr",4,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"R readr",5,0.06209397,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"R readr",5,0.001260042,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"R readr",5,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Pandas",1,0.008289899999999406,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Pandas",1,0.006684700000000099,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Pandas",1,0.005038700000000063,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Pandas",2,0.0020073999999999925,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Pandas",2,0.003146800000000005,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Pandas",2,0.003144099999999983,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Pandas",3,0.004976599999999998,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Pandas",3,0.007297000000000109,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Pandas",3,0.006028000000000144,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Pandas",4,0.005567600000000006,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Pandas",4,0.008575099999999836,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Pandas",4,0.006045800000000101,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Pandas",5,0.00616020000000006,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Pandas",5,0.00886190000000009,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Pandas",5,0.00688080000000002,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Arrow parallel",1,1.5235158000000002,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Arrow parallel",1,0.010783099999999823,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Arrow parallel",1,0.007643599999999751,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Arrow parallel",2,1.4044868,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Arrow parallel",2,0.009057800000000116,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Arrow parallel",2,0.006371700000000091,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Arrow parallel",3,1.4516672,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Arrow parallel",3,0.008619300000000107,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Arrow parallel",3,0.0063867000000001894,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Arrow parallel",4,1.4210934,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Arrow parallel",4,0.008418899999999896,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Arrow parallel",4,0.007018799999999992,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_string.csv",100,20,true,"Python Arrow parallel",5,1.3877567000000002,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_string.csv",100,20,true,"Python Arrow parallel",5,0.009126899999999827,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_string.csv",100,20,true,"Python Arrow parallel",5,0.0071381999999999834,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",1,3.5221886,6.7207733e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",1,0.0131683,684912.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",1,0.0010103,684912.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",2,3.4953774,6.7207733e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",2,0.0131696,684912.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",2,0.0009989,684912.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",3,3.5906311,6.7207733e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",3,0.0129567,684912.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",3,0.0010317,684912.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",4,3.507384701,6.7207733e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",4,0.0131971,684912.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",4,0.0012671,684912.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",5,3.5590665,6.7207733e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",5,0.0131612,684912.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TextParse.jl",5,0.0010819,684912.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",1,10.880302999,2.573607179e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",1,0.017600501,832896.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",1,0.001158699,832896.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",2,10.915768399,2.573607179e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",2,0.0152687,832896.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",2,0.0011228,832896.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",3,10.9962898,2.573607179e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",3,0.0151378,832896.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",3,0.0012334,832896.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",4,10.928509299,2.573607179e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",4,0.0133803,832896.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",4,0.0012238,832896.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",5,10.9899735,2.573607179e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",5,0.01538,832896.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVFiles.jl",5,0.0011691,832896.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",1,2.5815453,1.4296392e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",1,0.0131744,395088.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",1,0.0009719,395088.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",2,2.558615099,1.4296392e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",2,0.013358299,395088.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",2,0.0010397,395088.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",3,2.6771917,1.4296392e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",3,0.013221499,395088.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",3,0.001005799,395088.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",4,2.548645701,1.4296392e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",4,0.0132693,395088.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",4,0.001042499,395088.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",5,2.599814799,1.4296392e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",5,0.0132187,395088.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 TextParse.jl",5,0.0010404,395088.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",1,6.811668301,5.05565661e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",1,0.0203217,881776.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",1,0.0075083,881776.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",2,6.8526259,5.05565661e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",2,0.0082465,881776.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",2,0.008082101,881776.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",3,6.987372,5.05565661e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",3,0.007827701,881776.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",3,0.0076245,881776.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",4,6.9714985,5.05565661e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",4,0.008088199,881776.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",4,0.008074301,881776.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",5,7.0944841,5.05565661e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",5,0.0078319,881776.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia v0.6 CSV.jl",5,0.007620701,881776.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",1,5.9040951,1.044967592e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",1,0.0010468,51032.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",1,0.000593601,51032.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",2,5.8295714,1.044967592e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",2,0.0010492,51032.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",2,0.0006461,51032.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",3,5.7732101,1.044967592e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",3,0.001098299,51032.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",3,0.000558401,51032.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",4,5.7339403,1.044967592e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",4,0.001133199,51032.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",4,0.0005602,51032.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",5,5.812017701,1.044967592e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",5,0.0010145,51032.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl",5,0.000584101,51032.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",1,6.0925189,1.118468053e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",1,0.0011203,79608.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",1,0.0006816,79608.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",2,6.171124199,1.118468053e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",2,0.0011541,79608.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",2,0.0006786,79608.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",3,6.1372059,1.118468053e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",3,0.0012151,79608.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",3,0.0006915,79608.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",4,6.064837401,1.118468053e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",4,0.0011295,79608.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",4,0.0006596,79608.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",5,6.0515972,1.118468053e9,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",5,0.0011469,79608.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSV.jl copycols",5,0.000658,79608.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",1,2.5351446,5.22851333e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",1,0.0031426,420576.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",1,0.0025351,418992.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",2,2.696410901,5.22851333e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",2,0.0026287,420576.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",2,0.002717999,418992.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",3,2.4863209,5.22851333e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",3,0.0069317,903420.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",3,0.0025447,418992.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",4,2.4799865,5.22851333e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",4,0.002595301,420576.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",4,0.0026693,418992.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",5,2.531197201,5.22851333e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",5,0.002975499,420576.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia DataFrames.jl",5,0.002676701,418992.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",1,1.7160566,1.64898435e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",1,0.000494501,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",1,0.0004905,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",2,1.717109499,1.64898435e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",2,0.0005017,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",2,0.000493999,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",3,1.726718001,1.64898435e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",3,0.0005032,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",3,0.000486499,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",4,1.780532201,1.64898435e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",4,0.0004998,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",4,0.000485099,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",5,1.7230526,1.64898435e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",5,0.0004982,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia TableReader.jl",5,0.000469199,1.116752e6,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",1,1.8241898,3.75417879e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",1,0.0010373,237085.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",1,0.0010729,237085.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",2,1.881713099,3.75417879e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",2,0.001035301,237085.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",2,0.0010063,237085.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",3,1.8231566,3.75417879e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",3,0.0010443,237085.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",3,0.000998101,237085.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",4,1.8388797,3.75417879e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",4,0.0010306,237085.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",4,0.001002999,237085.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",5,1.9161476,3.75417879e8,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",5,0.0010478,237085.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia CSVReader.jl",5,0.0010164,237085.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",1,0.0547576,2.66268e6,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",1,0.0034885,240.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",1,0.003371101,240.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",2,0.044579501,2.66268e6,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",2,0.003421801,240.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",2,0.0031641,240.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",3,0.044252599,2.66268e6,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",3,0.003325199,240.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",3,0.0032948,240.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",4,0.046151799,2.66268e6,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",4,0.003394101,240.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",4,0.003249699,240.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",5,0.044483301,2.66268e6,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",5,0.003297301,240.0,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"Julia Pandas.jl",5,0.0032845,240.0,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"R fread",1,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",first,"uniform_stringcat.csv",100,20,true,"R fread",1,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",second,"uniform_stringcat.csv",100,20,true,"R fread",1,0.0,NaN,"Windows",2019-07-10T05:24:18.445
"master",warmup,"uniform_stringcat.csv",100,20,true,"R fread",2,0.001999855,NaN,"Windows",2019-07-10T05:24:18.445
