"runid","attempt","file","rows","cols","withna","package","sample","timing","bytes","platform","experiment_date"
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",3,0.001426819,170760.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",4,9.341073408,1.242014694e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",4,0.003589772,170760.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",4,0.001429761,170776.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl parallel",5,9.344113951,1.242014694e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl parallel",5,0.003595441,170760.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl parallel",5,0.001406309,170776.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",1,9.660923157,1.280553506e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",1,0.003629794,250112.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",1,0.001493249,250088.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",2,9.559220304,1.280553346e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",2,0.003629062,250112.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",2,0.001459246,250104.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",3,9.631107765,1.280553346e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",3,0.003638592,250088.0,"Linux",2020-05-02T06:13:38.426
"master",second,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",3,0.001551055,250088.0,"Linux",2020-05-02T06:13:38.426
"master",warmup,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",4,9.604953316,1.280553362e9,"Linux",2020-05-02T06:13:38.426
"master",first,"mixed.csv",100,20,true,"Julia CSV.jl copycols parallel",4,0.003658127,250096.0,"Linux",2020-05-02T06:13:38.426
